test,ARIMA,SARIMA,baseline
0.0,0.06849401378022432,0.17093298474200372,0.0903846153846154
0.057692307692307696,0.11720761000828252,0.08736448702028958,0.0
0.0,0.04869704587602612,0.0087098990160337,0.057692307692307696
0.0019230769230769232,0.11794347226568908,0.010771983412931037,0.0
0.0019230769230769232,0.031840959528966734,0.012414743768339927,0.0019230769230769232
0.0057692307692307696,0.11602797659990755,0.013682512293336219,0.0019230769230769232
0.046153846153846156,0.03190359833879265,0.07877254823698501,0.0057692307692307696
0.35769230769230775,0.13271630520735855,0.3827042131585661,0.046153846153846156
0.5692307692307693,0.1689947778742088,0.26408194495181325,0.35769230769230775
0.17115384615384616,0.3322117124898638,0.23641667945181624,0.5692307692307693
0.05961538461538462,0.09657697499946506,0.06369916311059214,0.17115384615384616
1.0,0.13436158825260297,0.08416524062458969,0.05961538461538462
0.0038461538461538464,0.4225085970665227,0.17124736956188266,1.0
0.057692307692307696,0.12710393946993392,0.08767887184622516,0.0038461538461538464
0.0,0.04996794015267318,0.00902428384729039,0.057692307692307696
0.0019230769230769232,0.11995333337246189,0.011086368244113801,0.0
0.0019230769230769232,0.026834161805809817,0.012729128599396912,0.0019230769230769232
0.0057692307692307696,0.12132931700242973,0.013996897123700516,0.0019230769230769232
0.046153846153846156,0.03137244880349631,0.07908693306682248,0.0057692307692307696
0.5576923076923077,0.13356183625120197,0.38301859799337945,0.046153846153846156
0.17500000000000002,0.23605296965158576,0.264396329784941,0.5576923076923077
0.17115384615384616,0.18780599553718944,0.23673106428948862,0.17500000000000002
0.04038461538461539,0.09014911953633432,0.06401354793998575,0.17115384615384616
0.0,0.14231581813753932,0.08447962545479078,0.04038461538461539
0.11923076923076924,0.029022845107894657,0.1715617543911707,0.0
0.09615384615384616,0.16391663010648871,0.08799325667956368,0.11923076923076924
0.0,0.06280678324400213,0.009338668677894464,0.09615384615384616
0.0019230769230769232,0.12093893182888764,0.011400753074693343,0.0
0.0019230769230769232,0.031386264729828306,0.013043513429798136,0.0019230769230769232
0.0057692307692307696,0.11967400783612793,0.014311281954690256,0.0019230769230769232
0.046153846153846156,0.03222218655256483,0.07940131789819378,0.0057692307692307696
0.34423076923076923,0.13664883611751488,0.3833329828248332,0.046153846153846156
0.1826923076923077,0.15543608745831533,0.2647107146163816,0.34423076923076923
0.20576923076923076,0.19071320210788303,0.2370454491206971,0.1826923076923077
0.04038461538461539,0.10522689398579149,0.06432793277076523,0.20576923076923076
0.0019230769230769232,0.13700869870037163,0.08479401028624754,0.04038461538461539
0.12115384615384615,0.03043274739925067,0.17187613922292355,0.0019230769230769232
0.057692307692307696,0.16375170815802761,0.08830764151073014,0.12115384615384615
0.0,0.049991351765718506,0.009653053508837835,0.057692307692307696
0.0019230769230769232,0.11876215928656383,0.011715137905642716,0.0
0.0019230769230769232,0.03282998479002529,0.013357898260764058,0.0019230769230769232
0.0057692307692307696,0.11906355855581759,0.014625666785674427,0.0019230769230769232
0.05961538461538462,0.031391973829647174,0.0797157027291949,0.0057692307692307696
0.2653846153846154,0.13964083459185606,0.38364736765550317,0.05961538461538462
0.5673076923076923,0.12824180142809707,0.2650250994471631,0.2653846153846154
0.2,0.3269148119567104,0.23735983395119048,0.5673076923076923
0.04038461538461539,0.1080657962347196,0.06464231760182308,0.2
0.0,0.13160563253027155,0.08510839511722085,0.04038461538461539
0.275,0.034719209310742655,0.17219052405394317,0.0
0.05961538461538462,0.215377335495528,0.08862202634151053,0.275
0.0,0.05918733854965626,0.009967438339808442,0.05961538461538462
0.0038461538461538464,0.11239841715314025,0.012029522736614659,0.0
0.0038461538461538464,0.03946417334407279,0.013672283091746963,0.0038461538461538464
0.0057692307692307696,0.11220732562942351,0.014940051616617774,0.0038461538461538464
0.046153846153846156,0.03938107003846407,0.08003008756011236,0.0057692307692307696
0.2557692307692308,0.12888886146733497,0.3839617524864306,0.046153846153846156
0.1903846153846154,0.1294708770981159,0.26533948427808624,0.2557692307692308
0.17115384615384616,0.18142924729446663,0.2376742187821422,0.1903846153846154
0.06730769230769232,0.099051288517684,0.06495670243277683,0.17115384615384616
0.0,0.1369053830878782,0.08542277994813398,0.06730769230769232
0.11923076923076924,0.03817702780722591,0.1725049088848347,0.0
0.0903846153846154,0.15419864908855463,0.08893641117245174,0.11923076923076924
0.0,0.07231367742244037,0.010281823170755494,0.0903846153846154
0.0019230769230769232,0.11120438490119411,0.012343907567561253,0.0
0.0038461538461538464,0.03977780626221854,0.013986667922691959,0.0019230769230769232
0.0057692307692307696,0.1130240148799429,0.015254436447563404,0.0038461538461538464
0.16153846153846155,0.04839608647450294,0.08034447239105807,0.0057692307692307696
0.3,0.1696160310838642,0.3842761373173976,0.16153846153846155
0.17500000000000002,0.14745288272389187,0.26565386910904615,0.3
0.17115384615384616,0.17463031819262081,0.23798860361311974,0.17500000000000002
0.04038461538461539,0.1011742695765575,0.06527108726371716,0.17115384615384616
0.0,0.1252347413790394,0.08573716477908175,0.04038461538461539
0.11923076923076924,0.039113073306993706,0.17281929371578042,0.0
0.057692307692307696,0.15335299169769373,0.0892507960034109,0.11923076923076924
0.0,0.05987359238209206,0.010596208001701867,0.057692307692307696
0.0038461538461538464,0.10879791564877128,0.01265829239850756,0.0
0.007692307692307693,0.04098472417624542,0.01430105275363762,0.0038461538461538464
0.0057692307692307696,0.11199037224934291,0.01556882127851164,0.007692307692307693
0.046153846153846156,0.040419840273739266,0.08065885722200801,0.0057692307692307696
0.2576923076923077,0.12602726305177514,0.3845905221483459,0.046153846153846156
0.17500000000000002,0.1348007885512737,0.26596825393999496,0.2576923076923077
0.21153846153846156,0.17266269838834497,0.23830298844406586,0.17500000000000002
0.04423076923076923,0.11595041944215029,0.06558547209466488,0.21153846153846156
0.0,0.1261463431068724,0.0860515496100318,0.04423076923076923
0.013461538461538462,0.03999146409623941,0.17313367854673198,0.0
0.057692307692307696,0.11417688896805839,0.08956518083435858,0.013461538461538462
0.0,0.06074311311016586,0.010910592832649751,0.057692307692307696
0.0019230769230769232,0.10770557102184365,0.012972677229455476,0.0
0.0019230769230769232,0.03876609991385502,0.01461543758458567,0.0019230769230769232
0.0057692307692307696,0.10960932724790098,0.01588320610945953,0.0019230769230769232
0.046153846153846156,0.041699567147574015,0.08097324205295581,0.0057692307692307696
0.45769230769230773,0.12500631648246446,0.38490490697929236,0.046153846153846156
0.1826923076923077,0.204185080941704,0.26628263877094194,0.45769230769230773
0.21153846153846156,0.17516443997838332,0.2386173732750118,0.1826923076923077
0.05384615384615385,0.11599441397841223,0.06589985692561319,0.21153846153846156
0.0,0.12953677375042577,0.08636593444097951,0.05384615384615385
0.0,0.03885436680438645,0.17344806337767976,0.0
0.06346153846153846,0.10988900568807379,0.08987956566530565,0.0
0.0,0.06264524738329894,0.011224977663597658,0.06346153846153846
0.0019230769230769232,0.10814411601704836,0.013287062060403386,0.0
0.0019230769230769232,0.039466253600368775,0.014929822415533617,0.0019230769230769232
0.0057692307692307696,0.11018478541111995,0.016197590940407312,0.0019230769230769232
0.046153846153846156,0.03952902340870351,0.08128762688390348,0.0057692307692307696
0.25961538461538464,0.12349483214562854,0.3852192918102402,0.046153846153846156
0.2557692307692308,0.13275958920538405,0.2665970236018897,0.25961538461538464
0.21923076923076926,0.20138876382526077,0.2389317581059598,0.2557692307692308
0.04038461538461539,0.11827999323293205,0.06621424175656096,0.21923076923076926
0.028846153846153848,0.12409579435122642,0.08668031927192715,0.04038461538461539
0.08846153846153847,0.05004300263590061,0.1737624482086273,0.028846153846153848
0.057692307692307696,0.1405291361725238,0.09019395049625348,0.08846153846153847
0.0,0.06029707097571609,0.011539362494545433,0.057692307692307696
0.0019230769230769232,0.10880688640352931,0.01360144689135116,0.0
0.009615384615384616,0.041002167751081994,0.01524420724648138,0.0019230769230769232
0.0057692307692307696,0.11066113587809331,0.016511975771355093,0.009615384615384616
0.046153846153846156,0.04230451366298489,0.08160201171485128,0.0057692307692307696
0.275,0.12426200760167355,0.38553367664118804,0.046153846153846156
0.36346153846153845,0.1379869670493824,0.26691140843283756,0.275
0.31153846153846154,0.23894716280192815,0.2392461429369077,0.36346153846153845
0.04038461538461539,0.15305579084491155,0.06652862658750873,0.31153846153846154
0.4461538461538462,0.12245120887402203,0.08699470410287496,0.04038461538461539
0.0,0.20011311775931115,0.1740768330395751,0.4461538461538462
0.057692307692307696,0.10796687662290115,0.09050833532720132,0.0
0.0,0.059648377681455256,0.011853747325493217,0.057692307692307696
0.0019230769230769232,0.10947841824132273,0.013915831722298943,0.0
0.0019230769230769232,0.038887015813304476,0.015558592077429162,0.0019230769230769232
0.0057692307692307696,0.11030444829888324,0.016826360602302887,0.0019230769230769232
0.07115384615384616,0.04059136151098744,0.08191639654579908,0.0057692307692307696
0.3865384615384616,0.13321345617953467,0.38584806147213585,0.07115384615384616
0.26346153846153847,0.1777217162640505,0.2672257932637853,0.3865384615384616
0.23076923076923078,0.20548648885083093,0.23956052776785544,0.26346153846153847
0.04038461538461539,0.12180742198845154,0.0668430114184565,0.23076923076923078
0.0,0.12480744692903442,0.08730908893382273,0.04038461538461539
0.3596153846153846,0.037499541805688416,0.1743912178705229,0.0
0.057692307692307696,0.23777993722193094,0.09082272015814909,0.3596153846153846
0.0,0.06677659698151102,0.012168132156440989,0.057692307692307696
0.0019230769230769232,0.10837730042974572,0.014230216553246714,0.0
0.0019230769230769232,0.04114428842145515,0.015872976908376933,0.0019230769230769232
0.0057692307692307696,0.10955133342497456,0.017140745433250656,0.0019230769230769232
0.1,0.04241764741180451,0.08223078137674684,0.0057692307692307696
0.2557692307692308,0.14306087521355407,0.3861624463030836,0.1
0.2826923076923077,0.13676103071306148,0.26754017809473307,0.2557692307692308
0.2865384615384616,0.20526177774824417,0.2398749125988032,0.2826923076923077
0.04038461538461539,0.14343294157205255,0.06715739624940427,0.2865384615384616
0.0,0.12069866310423163,0.0876234737647705,0.04038461538461539
0.046153846153846156,0.04165931918907509,0.17470560270147067,0.0
0.057692307692307696,0.12584051097803256,0.09113710498909687,0.046153846153846156
0.0,0.06127840589222277,0.01248251698738877,0.057692307692307696
0.0019230769230769232,0.10710908668505788,0.014544601384194496,0.0
0.013461538461538462,0.04238960297502159,0.016187361739324717,0.0019230769230769232
0.0057692307692307696,0.107609395525136,0.01745513026419844,0.013461538461538462
0.11346153846153847,0.04696194791804352,0.08254516620769463,0.0057692307692307696
0.2557692307692308,0.13554957522710945,0.3864768311340314,0.11346153846153847
0.38461538461538464,0.13585997068924505,0.2678545629256809,0.2557692307692308
0.2576923076923077,0.24855080333323398,0.240189297429751,0.38461538461538464
0.04038461538461539,0.13628374764118079,0.06747178108035207,0.2576923076923077
0.0,0.1203443002850317,0.0879378585957183,0.04038461538461539
0.17307692307692307,0.03797944953578394,0.17501998753241846,0.0
0.08076923076923077,0.16842090104437457,0.09145148982004465,0.17307692307692307
0.0,0.06945310781381325,0.01279690181833655,0.08076923076923077
0.0038461538461538464,0.1063090585484332,0.014858986215142277,0.0
0.0019230769230769232,0.04324772945462439,0.016501746570272497,0.0038461538461538464
0.0057692307692307696,0.104631226641389,0.01776951509514622,0.0019230769230769232
0.05384615384615385,0.041138558193671265,0.08285955103864241,0.0057692307692307696
0.35192307692307695,0.1236715830698222,0.3867912159649792,0.05384615384615385
0.2230769230769231,0.16865309204546652,0.26816894775662864,0.35192307692307695
0.17115384615384616,0.1872597690406363,0.24050368226069876,0.2230769230769231
0.04038461538461539,0.10229224188276687,0.06778616591129982,0.17115384615384616
0.0,0.12119714828905723,0.08825224342666606,0.04038461538461539
0.0,0.03903836809163669,0.17533437236336621,0.0
0.057692307692307696,0.10597017333145844,0.09176587465099241,0.0
0.0,0.0627317299146046,0.013111286649284307,0.057692307692307696
0.0019230769230769232,0.1060004578127408,0.015173371046090033,0.0
0.0019230769230769232,0.043092811525311026,0.016816131401220253,0.0019230769230769232
0.0057692307692307696,0.10605139940379456,0.018083899926093976,0.0019230769230769232
0.06730769230769232,0.042834052939165645,0.08317393586959017,0.0057692307692307696
0.3096153846153847,0.12748538217444055,0.38710560079592693,0.06730769230769232
0.4846153846153846,0.15437296958852323,0.2684833325875764,0.3096153846153847
0.21730769230769234,0.28575556931476775,0.24081806709164652,0.4846153846153846
0.04038461538461539,0.1187763997109671,0.06810055074224758,0.21730769230769234
0.0,0.11888137437825537,0.08856662825761381,0.04038461538461539
0.6230769230769231,0.042201994973607215,0.17564875719431397,0.0
0.057692307692307696,0.3240171506100993,0.09208025948194017,0.6230769230769231
0.0,0.07658268923313122,0.013425671480232063,0.057692307692307696
0.0019230769230769232,0.09500746422521916,0.015487755877037788,0.0
0.0019230769230769232,0.057197748358835204,0.01713051623216801,0.0019230769230769232
0.0057692307692307696,0.09227113852400802,0.018398284757041732,0.0019230769230769232
0.046153846153846156,0.05832859639335397,0.08348832070053792,0.0057692307692307696
0.3269230769230769,0.1058789170561093,0.3874199856268747,0.046153846153846156
0.31923076923076926,0.16176073818416647,0.26879771741852415,0.3269230769230769
0.17115384615384616,0.2076741645995452,0.24113245192259428,0.31923076923076926
0.04038461538461539,0.11720044232606897,0.06841493557319533,0.17115384615384616
0.0,0.10778028963903055,0.08888101308856157,0.04038461538461539
0.05384615384615385,0.0558751959623901,0.17596314202526173,0.0
0.1826923076923077,0.1096471560229206,0.09239464431288792,0.05384615384615385
0.0,0.12292217258744528,0.013740056311179819,0.1826923076923077
0.0019230769230769232,0.09457209430496742,0.015802140707985544,0.0
0.0019230769230769232,0.054183997188099214,0.017444901063115765,0.0019230769230769232
0.0057692307692307696,0.09536849940109568,0.018712669587989488,0.0019230769230769232
0.046153846153846156,0.056397975283275045,0.08380270553148568,0.0057692307692307696
0.3557692307692308,0.10688181837254732,0.38773437045782244,0.046153846153846156
0.46730769230769237,0.17852519951320173,0.2691121022494719,0.3557692307692308
0.17115384615384616,0.2580961966105239,0.24144683675354203,0.46730769230769237
0.04038461538461539,0.12005797458786509,0.06872932040414309,0.17115384615384616
0.2,0.10008613127926007,0.08919539791950933,0.04038461538461539
0.0,0.12572309581557495,0.17627752685620948,0.2
0.21153846153846156,0.09246384003366545,0.09270902914383568,0.0
0.0,0.12480713389764252,0.014054441142127574,0.21153846153846156
0.0019230769230769232,0.09547014723333862,0.0161165255389333,0.0
0.0038461538461538464,0.044607535161150805,0.01775928589406352,0.0019230769230769232
0.0057692307692307696,0.10335385218042535,0.019027054418937244,0.0038461538461538464
0.07115384615384616,0.04453970102187238,0.08411709036243344,0.0057692307692307696
0.6826923076923077,0.12079726772466162,0.3880487552887702,0.07115384615384616
0.20576923076923076,0.2875742291017649,0.26942648708041966,0.6826923076923077
0.34423076923076923,0.1754344035542473,0.2417612215844898,0.20576923076923076
0.06346153846153846,0.16643685420107443,0.06904370523509085,0.34423076923076923
0.0,0.1270807027781924,0.08950978275045708,0.06346153846153846
